875;442.075133683026,158.03718778833
876;443.014076718231,159.762323096792
877;445.908271216457,163.731735104136
878;448.802465714683,167.701147111479
879;451.696660212909,171.670559118822
880;454.590854711135,175.639971126165
881;457.48504920936,179.609383133508
882;460.379243707586,183.578795140851
883;463.273438205812,187.548207148195
884;466.167632704037,191.517619155537
885;469.061827202263,195.48703116288
886;471.956021700489,199.456443170223
887;474.850216198715,203.425855177567
888;477.74441069694,207.39526718491
889;480.638605195166,211.364679192253
890;483.532799693392,215.334091199596
891;486.426994191618,219.30350320694
892;489.321188689844,223.272915214283
893;492.215383188069,227.242327221626
894;495.109577686295,231.211739228969
895;498.003772184521,235.181151236313
896;500.897966682747,239.150563243656
897;503.792161180973,243.119975250999
898;506.686355679198,247.089387258341
899;509.580550177423,251.058799265684
900;512.47474467565,255.028211273028
901;515.368939173875,258.997623280371
902;518.263133672101,262.967035287714
903;521.157328170327,266.936447295057
904;524.051522668552,270.9058593024
905;526.945717166779,274.875271309744
906;529.839911665004,278.844683317087
907;532.73410616323,282.81409532443
908;535.628300661456,286.783507331773
909;538.522495159682,290.752919339116
910;541.416689657907,294.722331346459
911;544.310884156133,298.691743353803
912;547.205078654359,302.661155361146
913;550.099273152584,306.630567368489
914;552.99346765081,310.599979375832
915;555.887662149036,314.569391383175
916;558.781856647262,318.538803390518
917;561.676051145488,322.508215397862
918;564.570245643713,326.477627405205
919;567.464440141939,330.447039412548
920;570.358634640165,334.416451419891
921;573.25282913839,338.385863427234
922;576.147023636617,342.355275434578
923;579.041218134842,346.324687441921
924;581.935412633068,350.294099449264
925;584.829607131294,354.263511456607
926;587.72380162952,358.23292346395
927;590.617996127745,362.202335471293
928;593.512190625971,366.171747478636
929;596.406385124197,370.141159485979
930;599.300579622422,374.110571493322
931;602.194774120648,378.079983500665
932;605.088968618874,382.049395508008
933;607.9831631171,386.018807515352
934;610.877357615326,389.988219522695
935;613.771552113551,393.957631530038
936;616.665746611777,397.927043537381
937;619.559941110003,401.896455544724
938;622.454135608229,405.865867552068
939;625.348330106455,409.835279559411
940;628.24252460468,413.804691566754
941;631.136719102906,417.774103574097
942;634.030913601132,421.743515581441
943;636.925108099357,425.712927588783
944;639.819302597583,429.682339596126
945;642.713497095809,433.65175160347
946;645.607691594035,437.621163610813
947;648.50188609226,441.590575618156
948;651.396080590486,445.559987625499
949;654.290275088712,449.529399632842
950;657.184469586938,453.498811640186
951;660.078664085164,457.468223647529
952;662.972858583389,461.437635654872
953;665.867053081615,465.407047662215
954;668.761247579841,469.376459669558
955;671.655442078066,473.345871676901
956;674.549636576293,477.315283684245
957;677.443831074518,481.284695691588
958;680.338025572744,485.25410769893
959;683.232220070969,489.223519706273
960;686.126414569195,493.192931713617
961;689.020609067421,497.16234372096
962;691.914803565647,501.131755728303
963;694.808998063873,505.101167735646
964;697.703192562098,509.07057974299
965;700.597387060324,513.039991750333
966;703.49158155855,517.009403757676
967;706.385776056776,520.978815765019
968;709.279970555002,524.948227772363
969;712.174165053227,528.917639779706
970;715.068359551453,532.887051787049
971;717.962554049679,536.856463794392
972;720.856748547905,540.825875801736
973;723.75094304613,544.795287809078
974;726.645137544356,548.764699816421
975;729.539332042582,552.734111823764
976;732.433526540807,556.703523831107
977;735.327721039033,560.67293583845
978;738.221915537259,564.642347845794
979;741.116110035485,568.611759853137
980;744.010304533711,572.58117186048
981;746.904499031936,576.550583867823
982;749.798693530162,580.519995875166
983;752.692888028388,584.489407882509
984;755.587082526614,588.458819889853
985;758.48127702484,592.428231897196
986;761.375471523065,596.397643904539
987;764.269666021291,600.367055911882
988;767.163860519516,604.336467919225
989;770.058055017742,608.305879926569
990;772.952249515968,612.275291933912
991;775.846444014194,616.244703941255
992;778.74063851242,620.214115948598
993;781.634833010645,624.183527955941
994;784.529027508871,628.152939963284
995;787.423222007097,632.122351970628
996;790.317416505323,636.091763977971
997;793.211611003549,640.061175985314
998;796.105805501774,644.030587992657
999;799,648
